contract,method,seed,perturbation_group,perturbation_type,mean_abs_pred_change,median_abs_pred_change,ci_lo,ci_hi,mean_delta_AE,n
SPATIAL_complete,supervised,101,all_physical,median_replacement,0.4155020444623886,0.47801095247268677,0.3524076932380277,0.4758152102270434,0.08550009619805123,31
SPATIAL_complete,supervised,101,all_support,median_replacement,0.4651157356077625,0.46679162979125977,0.3605610364867795,0.5688833158343068,-0.08896757448873209,31
SPATIAL_complete,supervised,101,observation_support,median_replacement,0.4651157356077625,0.46679162979125977,0.3605610364867795,0.5688833158343068,-0.08896757448873209,31
SPATIAL_complete,supervised,101,radiation,median_replacement,0.3320933118943245,0.3734450340270996,0.26193720621447414,0.4018176438827668,0.07862415710572274,31
SPATIAL_complete,supervised,101,temperature,median_replacement,0.3554023734984859,0.1859722137451172,0.23732306385232557,0.47745106412518407,-0.008852185126273861,31
SPATIAL_complete,supervised,101,water_balance,median_replacement,0.5407570523600425,0.44786763191223145,0.4258789258137826,0.6573210174037563,0.05059164247205181,31
SPATIAL_complete,supervised,202,all_physical,median_replacement,0.8539310155376312,0.7845638990402222,0.6885459538429015,1.0187952853018236,-0.27269062033007224,31
SPATIAL_complete,supervised,202,all_support,median_replacement,1.3620703028094383,0.7683141231536865,1.012937744682835,1.7325314427575755,0.8759511260678691,31
SPATIAL_complete,supervised,202,observation_support,median_replacement,1.3620703028094383,0.7683141231536865,1.012937744682835,1.7325314427575755,0.8759511260678691,31
SPATIAL_complete,supervised,202,radiation,median_replacement,1.018908400689402,1.0656440258026123,0.7982316625695075,1.2557864856335423,-0.1427442543275895,31
SPATIAL_complete,supervised,202,temperature,median_replacement,1.114399467745135,0.36608052253723145,0.6976243536318503,1.5611227097049831,0.6956383306134132,31
SPATIAL_complete,supervised,202,water_balance,median_replacement,0.844680666923523,0.7106289863586426,0.602215164707553,1.102290061789174,0.2844129330727362,31
SPATIAL_complete,supervised,303,all_physical,median_replacement,0.9719966842282203,1.2516193389892578,0.7475183669597872,1.1965661329607808,0.20166360738200526,31
SPATIAL_complete,supervised,303,all_support,median_replacement,0.48194048770012393,0.43430089950561523,0.3766636408865452,0.5945121968465465,0.22680111478221032,31
SPATIAL_complete,supervised,303,observation_support,median_replacement,0.48194048770012393,0.43430089950561523,0.3766636408865452,0.5945121968465465,0.22680111478221032,31
SPATIAL_complete,supervised,303,radiation,median_replacement,1.2929937743371533,1.7336218357086182,1.0108252823833497,1.5872691310221148,0.36599501912824567,31
SPATIAL_complete,supervised,303,temperature,median_replacement,0.9714938978995046,0.888566255569458,0.7537999170441781,1.1926799972211162,0.31629664876384117,31
SPATIAL_complete,supervised,303,water_balance,median_replacement,0.28356506747584187,0.23371148109436035,0.2099902516411197,0.37771483967381136,0.01809824783571304,31
GROUP_complete,combined_kd,101,all_physical,within_test_permutation,0.7889088838658435,0.42774667382240295,0.6350273241457788,0.9432803231985011,0.49365788993023796,94
GROUP_complete,combined_kd,101,all_support,within_test_permutation,0.7051573471312826,0.6695088672637939,0.631297409311888,0.7798012841749701,0.4420466835216766,94
GROUP_complete,combined_kd,101,observation_support,within_test_permutation,0.7051573471312826,0.6695088672637939,0.631297409311888,0.7798012841749701,0.4420466835216766,94
GROUP_complete,combined_kd,101,radiation,within_test_permutation,0.5513408868363563,0.1630760407447815,0.39541183421332793,0.7086428761177874,0.42658201274100765,94
