contract,route,sample_id,D_L1,delta_AE
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2013,0.6543300338089466,0.2242195606231689
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2014,0.6956404745578766,-0.195290207862854
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2015,0.4774534031748771,-0.3182704448699951
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2016,1.1705025732517242,-0.0499563217163085
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2017,0.5068601816892624,0.1998428106307983
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2018,0.5502019971609116,-0.1711044311523437
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2019,1.1276871524751186,-0.027340292930603
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2020,0.6712012439966202,-0.2588796615600586
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2021,0.9766141138970852,0.3773143291473388
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2022,0.4302257038652897,0.1579024791717529
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2023,0.6648842580616474,0.1558002233505249
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2001,0.7966760359704494,-0.3140022754669189
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2002,0.7443118505179882,-0.1120526790618896
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2003,0.7728249840438366,-0.339906096458435
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2004,0.8205967918038368,-0.2945668697357178
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2005,0.6596627831459045,-0.3195635080337524
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2006,0.6830517016351223,-0.259114146232605
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2007,0.6091744750738144,0.3410496711730957
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2008,0.6487288028001785,-0.0003904342651366
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2009,0.9606292061507702,0.1050341129302978
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2010,1.463240496814251,0.7985961437225342
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2011,0.7014774158596992,-0.4472371339797973
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2012,0.7401987165212631,0.3690487146377563
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2013,0.7575970180332661,0.1622041463851928
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2014,0.815811600536108,0.3149023056030273
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2015,0.6162302307784557,0.3085474967956543
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2016,0.5660159736871719,-0.4266369342803955
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2017,0.718938484787941,0.3256261348724365
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2018,0.9357698410749437,-0.2710813283920288
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2019,1.0303784422576427,-0.1240797042846679
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2020,0.6855074241757393,-0.24673593044281
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2021,0.653838749974966,-0.4311361312866211
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2022,0.5769791789352894,-0.4743633270263672
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-331|2023,0.8795032724738121,0.3052406311035156
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-332|2015,2.8026002533733845,1.774247646331787
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2001,1.4012484196573496,0.0499597787857054
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2002,0.914048969745636,-0.301285982131958
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2003,1.014176819473505,0.0497491359710693
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2004,1.0681250765919683,0.0452232360839843
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2005,1.1267796121537683,0.29522967338562
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2006,1.1347884275019169,0.6010422706604004
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2007,1.158355500549078,0.8894376754760742
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2008,0.8088767305016518,0.0858103036880493
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2009,0.8572490494698286,0.4573075771331787
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2010,1.6358299925923347,0.070090651512146
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2011,0.8536096196621656,0.0440713596343993
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2012,0.9082387089729308,0.1635984182357788
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2013,0.8757144398987293,0.4932810068130493
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2014,1.2062093690037727,0.4957378644943238
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2015,0.7788144908845425,-0.0074031963348386
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2016,1.0785432048141956,0.0905590057373046
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2017,0.8830907195806503,0.113625539779663
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2018,0.7709436155855656,0.2699148654937743
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2019,1.179350312799215,0.7274975776672362
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2020,1.0078049637377262,0.3070735931396484
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2021,1.1082698740065098,0.0789792537689209
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2022,1.7052050810307264,0.1551508903503418
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-411|2023,1.0567348394542933,-0.0552292251586914
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2001,0.6477374657988548,0.298583984375
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2002,0.4678932949900627,-0.0243487358093261
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2003,0.7369757480919361,0.1790502071380615
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2004,0.4739034734666347,0.0488111972808837
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2005,0.5576601326465607,0.054091453552246
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2006,0.5100081786513329,0.0124220705032347
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2007,0.4255532063543796,-0.0656152963638305
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2008,0.4688816778361797,-0.1278718709945678
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2009,0.1789128072559833,-0.096511960029602
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2010,0.9977312460541724,0.2405548095703125
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2011,0.4904639571905136,0.0843536853790283
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-421|2012,0.4090848416090011,-0.1286688737869261
